entry,name,signature,raw_c,native_source,status,notes
10002610,std::_Traits_helper::copy_s<std::char_traits<char>_>,"char * __cdecl copy_s<std::char_traits<char>_>(char * param_1, uint param_2, char * param_3, uint param_4)",raw-c/10002610_std__Traits_helper_copy_s_std_char_traits_char___.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10002640,FUN_10002640,undefined FUN_10002640(void),raw-c/10002640_FUN_10002640.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10002650,std::_Traits_helper::move_s<std::char_traits<char>_>,"char * __cdecl move_s<std::char_traits<char>_>(char * param_1, uint param_2, char * param_3, uint param_4)",raw-c/10002650_std__Traits_helper_move_s_std_char_traits_char___.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10002680,FUN_10002680,undefined FUN_10002680(void),raw-c/10002680_FUN_10002680.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
100026d0,FUN_100026d0,undefined FUN_100026d0(void),raw-c/100026d0_FUN_100026d0.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,"Native runtime mapping: anonymous helper audited in final pass; docs show no export name, no Fightcade protocol strings, and only library/helper reachability from already mapped STL/CRT/compiler support graph"
10002720,std::_Allocate<char>,"char * __cdecl _Allocate<char>(uint param_1, char * param_2)",raw-c/10002720_std__Allocate_char_.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10002770,FUN_10002770,undefined FUN_10002770(void),raw-c/10002770_FUN_10002770.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
100027a0,_Char_traits_cat<>,undefined _Char_traits_cat<>(void),raw-c/100027a0__Char_traits_cat_.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
100027b0,FID_conflict:copy_s<std::char_traits<wchar_t>_>,undefined FID_conflict:copy_s<std::char_traits<wchar_t>_>(void),raw-c/100027b0_FID_conflict_copy_s_std_char_traits_wchar_t___.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
100027d0,FID_conflict:copy_s<std::char_traits<wchar_t>_>,undefined FID_conflict:copy_s<std::char_traits<wchar_t>_>(void),raw-c/100027d0_FID_conflict_copy_s_std_char_traits_wchar_t___.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
100027f0,FUN_100027f0,undefined FUN_100027f0(void),raw-c/100027f0_FUN_100027f0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/prediction.cpp,native_converted,Prediction set-frame-delay wrapper: forwards to Prediction +0x08 field
10002810,FUN_10002810,undefined FUN_10002810(void),raw-c/10002810_FUN_10002810.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/sync_core.cpp,native_converted,Native Sync current-frame read
10002830,FUN_10002830,undefined FUN_10002830(void),raw-c/10002830_FUN_10002830.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/prediction.cpp,native_converted,Prediction confirmed-event dequeue wrapper for peer idle
10002850,FUN_10002850,undefined FUN_10002850(void),raw-c/10002850_FUN_10002850.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/sync_core.cpp,native_converted,Sync prediction stats wrapper: reads saved predict and remote queue counts
10002870,FUN_10002870,undefined FUN_10002870(void),raw-c/10002870_FUN_10002870.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/common_leafs.cpp,native_converted,Exact leaf: returns true
10002880,FUN_10002880,undefined FUN_10002880(void),raw-c/10002880_FUN_10002880.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/common_leafs.cpp,native_converted,Exact leaf: returns true
10002890,FUN_10002890,undefined FUN_10002890(void),raw-c/10002890_FUN_10002890.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/peer_backend.cpp; Sources/FightcadeFBNeo/src/dep/ggponet-native/src/session.hpp,native_converted,Peer2PeerBackend scalar deleting destructor slot: native destroy hook performs peer teardown and delete equivalent to destructor plus flag delete
100028c0,FUN_100028c0,undefined FUN_100028c0(void),raw-c/100028c0_FUN_100028c0.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,"Native runtime mapping: anonymous helper audited in final pass; docs show no export name, no Fightcade protocol strings, and only library/helper reachability from already mapped STL/CRT/compiler support graph"
100028e0,FUN_100028e0,undefined FUN_100028e0(void),raw-c/100028e0_FUN_100028e0.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,"Native runtime mapping: anonymous helper audited in final pass; docs show no export name, no Fightcade protocol strings, and only library/helper reachability from already mapped STL/CRT/compiler support graph"
10002900,FUN_10002900,undefined FUN_10002900(void),raw-c/10002900_FUN_10002900.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10002940,FUN_10002940,undefined FUN_10002940(void),raw-c/10002940_FUN_10002940.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10002980,FUN_10002980,undefined FUN_10002980(void),raw-c/10002980_FUN_10002980.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
100029a0,FUN_100029a0,undefined FUN_100029a0(void),raw-c/100029a0_FUN_100029a0.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
100029c0,FUN_100029c0,undefined FUN_100029c0(void),raw-c/100029c0_FUN_100029c0.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,"Native runtime mapping: anonymous helper audited in final pass; docs show no export name, no Fightcade protocol strings, and only library/helper reachability from already mapped STL/CRT/compiler support graph"
100029e0,std::function<void___cdecl(void)>::~function<void___cdecl(void)>,void __thiscall ~function<void___cdecl(void)>(function<void___cdecl(void)> * this),raw-c/100029e0_std_function_void___cdecl_void_function_void___cdecl_void_.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10002a00,FUN_10002a00,undefined FUN_10002a00(void),raw-c/10002a00_FUN_10002a00.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10002a20,FUN_10002a20,undefined FUN_10002a20(void),raw-c/10002a20_FUN_10002a20.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,"Native runtime mapping: anonymous helper audited in final pass; docs show no export name, no Fightcade protocol strings, and only library/helper reachability from already mapped STL/CRT/compiler support graph"
10002a90,FUN_10002a90,undefined FUN_10002a90(void),raw-c/10002a90_FUN_10002a90.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,"Native runtime mapping: anonymous helper audited in final pass; docs show no export name, no Fightcade protocol strings, and only library/helper reachability from already mapped STL/CRT/compiler support graph"
10002ac0,FUN_10002ac0,undefined FUN_10002ac0(void),raw-c/10002ac0_FUN_10002ac0.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,"Native runtime mapping: anonymous helper audited in final pass; docs show no export name, no Fightcade protocol strings, and only library/helper reachability from already mapped STL/CRT/compiler support graph"
10002b30,FUN_10002b30,undefined FUN_10002b30(void),raw-c/10002b30_FUN_10002b30.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10002bf0,FUN_10002bf0,undefined FUN_10002bf0(void),raw-c/10002bf0_FUN_10002bf0.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10002c20,FUN_10002c20,undefined FUN_10002c20(void),raw-c/10002c20_FUN_10002c20.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10002c50,FUN_10002c50,undefined FUN_10002c50(void),raw-c/10002c50_FUN_10002c50.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: final audit helper row directly evidenced as MSVC STL/CRT/compiler/exception/zlib/no-op support in docs/ggponet; native libc++/libSystem/compiler runtime supplies equivalent behavior and no GGPO protocol logic is present
10002c90,FUN_10002c90,undefined FUN_10002c90(void),raw-c/10002c90_FUN_10002c90.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: final audit helper row directly evidenced as MSVC STL/CRT/compiler/exception/zlib/no-op support in docs/ggponet; native libc++/libSystem/compiler runtime supplies equivalent behavior and no GGPO protocol logic is present
10002cd0,_Destroy_range<>,undefined _Destroy_range<>(void),raw-c/10002cd0__Destroy_range_.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10002d00,_Destroy_range<>,undefined _Destroy_range<>(void),raw-c/10002d00__Destroy_range_.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10002d30,strchr,"char * __cdecl strchr(char * param_1, int param_2)",raw-c/10002d30_strchr.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10002d50,FUN_10002d50,undefined FUN_10002d50(void),raw-c/10002d50_FUN_10002d50.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,"Native runtime mapping: scalar deleting destructor for STL/CRT/support object; documented body only calls destructor and operator delete on flag bit, with no GGPO protocol logic"
10002d80,FUN_10002d80,undefined FUN_10002d80(void),raw-c/10002d80_FUN_10002d80.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10002da0,FUN_10002da0,undefined FUN_10002da0(void),raw-c/10002da0_FUN_10002da0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/replay_backend.cpp,native_converted,Native equivalent for replay input deque construction
10002dc0,FUN_10002dc0,undefined FUN_10002dc0(void),raw-c/10002dc0_FUN_10002dc0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/replay_backend.cpp,native_converted,Native equivalent for replay input deque front access
10002de0,FUN_10002de0,undefined FUN_10002de0(void),raw-c/10002de0_FUN_10002de0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/replay_backend.cpp,native_converted,Native equivalent for replay input deque push of 28-byte GameInput record
10002e00,FUN_10002e00,undefined FUN_10002e00(void),raw-c/10002e00_FUN_10002e00.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/replay_backend.cpp,native_converted,Native equivalent for replay input deque pop
10002e20,std::function<void___cdecl(void)>::~function<void___cdecl(void)>,void __thiscall ~function<void___cdecl(void)>(function<void___cdecl(void)> * this),raw-c/10002e20_std_function_void___cdecl_void_function_void___cdecl_void_.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10002e40,FUN_10002e40,undefined FUN_10002e40(void),raw-c/10002e40_FUN_10002e40.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/replay_backend.cpp,native_converted,Native equivalent for replay input deque zero initialization
10002e90,FUN_10002e90,undefined FUN_10002e90(void),raw-c/10002e90_FUN_10002e90.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/replay_backend.cpp,native_converted,Native equivalent for replay input deque front iterator dereference
10002eb0,FUN_10002eb0,undefined FUN_10002eb0(void),raw-c/10002eb0_FUN_10002eb0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/replay_backend.cpp,native_converted,Native equivalent for replay input deque pop internals
10002f50,FUN_10002f50,undefined FUN_10002f50(void),raw-c/10002f50_FUN_10002f50.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/replay_backend.cpp,native_converted,Native equivalent for replay input deque push internals
10003030,FUN_10003030,undefined FUN_10003030(void),raw-c/10003030_FUN_10003030.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
100030f0,FUN_100030f0,undefined FUN_100030f0(void),raw-c/100030f0_FUN_100030f0.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10003190,FUN_10003190,undefined FUN_10003190(void),raw-c/10003190_FUN_10003190.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/replay_backend.cpp,native_converted,Native equivalent for replay input deque map growth
100033b0,FUN_100033b0,undefined FUN_100033b0(void),raw-c/100033b0_FUN_100033b0.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
100033d0,FUN_100033d0,undefined FUN_100033d0(void),raw-c/100033d0_FUN_100033d0.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,"Native runtime mapping: anonymous helper audited in final pass; docs show no export name, no Fightcade protocol strings, and only library/helper reachability from already mapped STL/CRT/compiler support graph"
